brand,model,brand_encoded,model_encoded,year,km_driven,owner,mileage,engine,max_power,seats,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,selling_price
Maruti,Alto,20,11,2017,40000,1,23.95,998,67.05,5.0,0,0,0,1,0,1,0,0,1,350000
Volkswagen,Polo,29,118,2016,35000,1,16.2,1199,74.0,5.0,0,0,0,1,0,1,0,0,1,560000
Maruti,Wagon R,20,171,2017,30000,1,20.51,998,67.04,5.0,0,0,0,1,0,1,0,0,1,440000
Maruti,A-Star,20,5,2011,90000,2,19.0,998,66.1,5.0,0,0,0,1,0,1,0,0,1,220000
Maruti,Swift,20,152,2017,110000,2,28.4,1248,74.02,5.0,0,1,0,0,0,1,0,0,1,750000
Mahindra,XUV500,19,187,2015,140000,1,15.1,2179,140.0,7.0,0,1,0,0,0,1,0,0,1,800000
Tata,Indica,27,82,2007,104000,2,17.2,1396,53.5,5.0,0,1,0,0,0,1,0,0,1,59259
Maruti,Baleno,20,22,2018,9000,1,21.4,1197,83.1,5.0,0,0,0,1,0,1,0,1,0,740000
Maruti,Ignis,20,80,2019,19000,2,20.89,1197,81.8,5.0,0,0,0,1,0,1,0,1,0,570000
Maruti,Wagon R,20,171,2017,20000,1,20.51,998,67.0,5.0,0,0,0,1,0,1,0,1,0,430000
Maruti,Vitara,20,169,2016,70000,1,24.3,1248,88.5,5.0,0,1,0,0,0,1,0,0,1,800000
Hyundai,Grand,11,73,2015,53000,1,24.0,1120,70.0,5.0,0,1,0,0,0,1,0,0,1,450000
Maruti,Swift,20,152,2013,105000,2,23.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,420000
Mahindra,Thar,19,157,2015,16000,1,18.06,2523,63.0,7.0,0,1,0,0,0,1,0,0,1,750000
Maruti,Baleno,20,22,2019,7200,1,21.1,998,100.5,5.0,0,0,0,1,0,1,0,0,1,780000
Volkswagen,Polo,29,118,2011,77000,2,22.07,1199,73.9,5.0,0,1,0,0,0,1,0,0,1,320000
Mahindra,KUV,19,87,2017,40000,1,25.32,1198,77.0,6.0,0,1,0,0,0,1,0,0,1,690000
Maruti,Swift,20,152,2012,70000,2,19.3,1248,73.9,5.0,0,1,0,0,0,1,0,0,1,375000
Ford,Figo,9,61,2017,50000,1,18.12,1196,86.8,5.0,0,0,0,1,0,1,0,0,1,620000
Hyundai,Santro,11,140,2015,85000,1,13.45,1086,62.1,5.0,0,0,1,0,0,1,0,0,1,300000
Maruti,Eeco,20,51,2016,58000,2,15.37,1196,73.0,7.0,0,0,0,1,0,1,0,0,1,370000
Mahindra,Thar,19,157,2013,85000,1,16.55,2498,105.0,7.0,0,1,0,0,0,1,0,0,1,770000
Hyundai,Xcent,11,188,2014,65000,1,19.1,1197,81.86,5.0,0,0,0,1,0,1,0,0,1,500000
Mahindra,KUV,19,87,2017,120000,1,25.32,1198,77.0,6.0,0,1,0,0,0,1,0,0,1,450000
Hyundai,Santro,11,140,2013,50000,2,17.92,1086,62.1,5.0,0,0,0,1,0,1,0,0,1,195000
Maruti,Wagon R,20,171,2018,30000,1,20.51,998,67.0,5.0,0,0,0,1,0,1,0,1,0,472000
Maruti,Alto,20,11,2014,58000,2,23.95,998,67.05,5.0,0,0,0,1,0,1,0,0,1,250000
Chevrolet,Beat,4,23,2011,70000,2,25.44,936,57.6,5.0,0,1,0,0,0,1,0,0,1,165000
Tata,Zest,27,194,2018,110000,2,20.65,1248,88.7,5.0,0,1,0,0,0,1,0,0,1,525000
Maruti,Wagon R,20,171,2003,65000,3,18.9,998,67.1,5.0,0,0,0,1,0,1,0,0,1,145000
Tata,Indica,27,82,2013,100000,1,22.3,1248,88.8,5.0,0,1,0,0,0,1,0,0,1,325000
Mahindra,Bolero,19,24,2017,60000,2,16.5,1493,70.0,7.0,0,1,0,0,0,1,0,0,1,660000
Ford,Classic,9,37,2014,90000,2,19.68,1399,67.0,5.0,0,1,0,0,0,1,0,0,1,310000
Mahindra,Bolero,19,24,2008,200000,1,13.6,2523,63.0,7.0,0,1,0,0,0,1,0,0,1,250000
Ford,Classic,9,37,2014,100000,2,19.68,1399,67.0,5.0,0,1,0,0,0,1,0,0,1,330000
Ford,Figo,9,61,2012,80000,2,20.0,1399,68.0,5.0,0,1,0,0,0,1,0,0,1,250000
Mahindra,NuvoSport,19,110,2017,60000,1,17.45,1493,100.0,7.0,0,1,0,0,0,1,0,1,0,650000
Maruti,Alto,20,11,2016,40000,1,23.95,998,67.05,5.0,0,0,0,1,0,1,0,0,1,305000
Maruti,Ciaz,20,34,2015,50000,1,26.21,1248,88.5,5.0,0,1,0,0,0,1,0,0,1,600000
Maruti,Wagon R,20,171,2015,110000,1,20.51,998,67.04,5.0,0,0,0,1,0,1,0,0,1,280000
Tata,Indigo,27,83,2011,50000,2,23.57,1396,70.0,5.0,0,1,0,0,0,1,0,0,1,153000
Mahindra,TUV,19,153,2018,30000,1,18.49,1493,100.0,7.0,0,1,0,0,0,1,0,0,1,700000
Renault,KWID,25,88,2017,40000,1,25.17,799,53.3,5.0,0,0,0,1,0,1,0,0,1,325000
Maruti,Alto,20,11,2016,40000,1,23.95,998,67.05,5.0,0,0,0,1,0,1,0,0,1,305000
Maruti,800,20,4,2006,70000,2,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,1,155000
Maruti,Alto,20,11,2012,80000,3,20.92,998,67.1,5.0,0,0,0,1,0,1,0,0,1,235000
Maruti,Swift,20,152,2016,15000,1,20.4,1197,81.8,5.0,0,0,0,1,0,1,0,0,1,500000
Mahindra,Bolero,19,24,2004,150000,2,13.6,2523,63.0,7.0,0,1,0,0,0,1,0,0,1,120000
Skoda,Rapid,26,126,2016,88000,1,21.66,1498,103.52,5.0,0,1,0,0,1,0,0,1,0,675000
Toyota,Innova,28,84,2014,80000,1,12.99,2494,100.6,7.0,0,1,0,0,1,0,0,0,1,950000
Mahindra,XUV500,19,187,2018,59865,1,15.1,2179,152.87,7.0,0,1,0,0,1,0,0,0,1,1051000
Volkswagen,Polo,29,118,2016,60000,1,21.49,1498,108.5,5.0,0,1,0,0,1,0,0,0,1,591000
Hyundai,i20,11,196,2015,72000,1,22.54,1396,88.73,5.0,0,1,0,0,1,0,0,0,1,585000
Honda,City,10,35,2017,68140,1,18.0,1497,117.6,5.0,0,0,0,1,1,0,0,1,0,1025000
Maruti,Swift,20,152,2014,53190,1,28.4,1248,74.0,5.0,0,1,0,0,1,0,0,0,1,450000
Hyundai,i20,11,196,2014,70100,1,22.54,1396,88.73,5.0,0,1,0,0,1,0,0,0,1,484999
Honda,Jazz,10,85,2018,47725,1,27.3,1498,98.6,5.0,0,1,0,0,1,0,0,0,1,650000
Maruti,Swift,20,152,2014,70195,2,28.4,1248,74.02,5.0,0,1,0,0,1,0,0,0,1,434999
Ford,Figo,9,61,2011,77395,2,20.0,1399,68.0,5.0,0,1,0,0,1,0,0,0,1,195000
Mahindra,Marazzo,19,103,2019,17000,1,17.3,1497,121.0,8.0,0,1,0,0,1,0,0,0,1,1000000
Hyundai,Elantra,11,52,2013,64000,1,14.62,1498,113.42,5.0,0,1,0,0,1,0,0,1,0,650000
Chevrolet,Beat,4,23,2014,74321,1,25.44,936,56.3,5.0,0,1,0,0,1,0,0,0,1,190000
Maruti,Swift,20,152,2013,80235,2,28.4,1248,74.02,5.0,0,1,0,0,1,0,0,0,1,409999
Hyundai,Creta,11,40,2016,77150,1,17.01,1582,126.2,5.0,0,1,0,0,1,0,0,1,0,1050000
Volkswagen,Vento,29,164,2015,69000,1,22.15,1498,108.6,5.0,0,1,0,0,1,0,0,1,0,651000
Maruti,SX4,20,136,2015,57000,1,23.65,1248,88.5,5.0,0,1,0,0,1,0,0,0,1,650000
Skoda,Rapid,26,126,2017,89000,1,21.14,1498,103.6,5.0,0,1,0,0,1,0,0,0,1,750000
Volkswagen,Passat,29,116,2012,61100,1,14.3,1968,140.0,5.0,0,1,0,0,1,0,0,1,0,799000
Skoda,Octavia,26,111,2010,116000,1,18.7,1896,66.0,5.0,0,1,0,0,0,1,0,0,1,355000
Hyundai,Verna,11,168,2015,80000,1,23.9,1582,126.32,5.0,0,1,0,0,0,1,0,0,1,600000
Maruti,Swift,20,152,2018,26000,1,28.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,685000
Maruti,Swift,20,152,2018,100000,1,28.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,509999
Maruti,Alto,20,11,2012,82300,2,26.83,796,38.4,5.0,1,0,0,0,0,1,0,0,1,150000
Maruti,Swift,20,152,2017,82050,1,19.3,1248,73.9,5.0,0,1,0,0,0,1,0,0,1,650000
Mahindra,XUV500,19,187,2012,120000,2,15.1,2179,140.0,7.0,0,1,0,0,0,1,0,0,1,675000
Renault,KWID,25,88,2018,30000,1,24.04,999,67.0,5.0,0,0,0,1,0,1,0,1,0,319000
Honda,Amaze,10,12,2019,6000,1,19.5,1199,88.76,5.0,0,0,0,1,0,1,0,0,1,640000
Hyundai,i20,11,196,2017,30000,1,18.6,1197,81.83,5.0,0,0,0,1,0,1,0,0,1,650000
Maruti,Ertiga,20,56,2015,70000,1,20.77,1248,88.76,7.0,0,1,0,0,0,1,0,0,1,650000
Maruti,Alto,20,11,2010,70000,2,26.83,796,38.4,5.0,1,0,0,0,0,1,0,0,1,155000
Maruti,Ertiga,20,56,2015,70000,1,20.77,1248,88.76,7.0,0,1,0,0,0,1,0,0,1,650000
Maruti,Swift,20,152,2008,120000,1,17.8,1248,75.0,5.0,0,1,0,0,0,1,0,0,1,175000
Hyundai,Grand,11,73,2014,76000,3,24.0,1120,70.0,5.0,0,1,0,0,0,1,0,0,1,375000
Hyundai,Grand,11,73,2014,80000,2,24.0,1120,70.0,5.0,0,1,0,0,0,1,0,0,1,430000
Tata,Indica,27,82,2008,110000,2,17.2,1396,53.5,5.0,0,1,0,0,0,1,0,0,1,65000
Hyundai,Accent,11,9,2009,70000,3,13.2,1495,94.0,5.0,0,0,0,1,0,1,0,0,1,150000
Hyundai,i20,11,196,2019,13000,1,17.19,1197,81.86,5.0,0,0,0,1,0,1,0,0,1,620000
Ford,Classic,9,37,2013,60000,2,14.09,1596,99.6,5.0,0,0,0,1,0,1,0,0,1,250000
Maruti,Ritz,20,129,2011,165000,1,21.1,1248,73.9,5.0,0,1,0,0,0,1,0,0,1,275000
Chevrolet,Tavera,4,154,2013,120000,2,13.58,2499,72.4,10.0,0,1,0,0,0,1,0,0,1,454000
Mahindra,TUV,19,153,2017,30000,2,18.49,1493,100.0,7.0,0,1,0,0,0,1,0,0,1,600000
Volkswagen,Vento,29,164,2011,100000,2,20.54,1598,103.6,5.0,0,1,0,0,0,1,0,0,1,400000
Mahindra,Renault,19,128,2007,187000,2,19.2,1461,65.0,5.0,0,1,0,0,0,1,0,0,1,180000
Maruti,Vitara,20,169,2016,70000,1,24.3,1248,88.5,5.0,0,1,0,0,0,1,0,0,1,750000
Maruti,Swift,20,152,2016,40000,1,20.4,1197,81.8,5.0,0,0,0,1,0,1,0,0,1,500000
Audi,Q3,2,121,2017,22000,1,15.73,1968,174.33,5.0,0,1,0,0,1,0,0,1,0,2825000
Honda,Civic,10,36,2020,5500,1,26.8,1597,118.0,5.0,0,1,0,0,1,0,0,0,1,2125000
BMW,X1,3,174,2018,18000,1,19.62,1998,190.0,5.0,0,1,0,0,1,0,0,1,0,3350000
Honda,Jazz,10,85,2019,1500,1,18.2,1199,88.7,5.0,0,0,0,1,0,1,0,1,0,840000
Honda,Mobilio,10,106,2015,46000,1,24.5,1498,98.6,7.0,0,1,0,0,0,1,0,0,1,1000000
Maruti,Baleno,20,22,2017,24400,1,27.39,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,740000
Volkswagen,Vento,29,164,2018,29899,1,22.15,1498,108.6,5.0,0,1,0,0,1,0,0,1,0,1290000
Toyota,Innova,28,84,2018,20000,1,11.36,2755,171.5,8.0,0,1,0,0,1,0,0,1,0,1800000
Hyundai,Grand,11,73,2020,2000,1,20.7,1197,81.86,5.0,0,0,0,1,1,0,0,0,1,775000
Renault,Lodgy,25,97,2017,34000,1,21.04,1461,83.8,8.0,0,1,0,0,1,0,0,0,1,695000
Hyundai,Elite,11,53,2018,31000,1,17.4,1197,81.86,5.0,0,0,0,1,1,0,0,1,0,730000
Chevrolet,Trailblazer,4,160,2016,46000,2,11.45,2776,197.2,7.0,0,1,0,0,1,0,0,1,0,1295000
Isuzu,MU,12,100,2016,121000,1,12.08,2999,161.0,7.0,0,1,0,0,1,0,0,1,0,1160000
Mercedes-Benz,GLC,21,68,2017,60000,1,0.0,1950,194.0,5.0,0,1,0,0,1,0,0,1,0,3300000
Hyundai,Santro,11,140,2018,7000,1,20.3,1086,68.0,5.0,0,0,0,1,1,0,0,0,1,540000
Maruti,Celerio,20,33,2016,10000,1,23.1,998,67.04,5.0,0,0,0,1,1,0,0,1,0,434999
Mercedes-Benz,GL-Class,21,66,2018,6000,1,17.9,2143,170.0,5.0,0,1,0,0,1,0,0,1,0,4600000
Force,Gurkha,8,75,2018,20000,1,17.0,2596,80.8,5.0,0,1,0,0,1,0,0,0,1,910000
Hyundai,Creta,11,40,2015,59235,1,19.67,1582,126.2,5.0,0,1,0,0,1,0,0,0,1,850000
BMW,X4,3,176,2019,21000,1,16.78,1995,190.0,5.0,0,1,0,0,1,0,0,1,0,5800000
Honda,Amaze,10,12,2014,48000,1,25.8,1498,98.6,5.0,0,1,0,0,0,1,0,0,1,520000
Mahindra,Xylo,19,190,2018,114000,1,14.95,2489,93.7,7.0,0,1,0,0,0,1,0,0,1,650000
Maruti,Swift,20,152,2011,120000,2,19.3,1248,73.9,5.0,0,1,0,0,0,1,0,0,1,430000
Hyundai,i20,11,196,2013,144000,1,21.9,1396,88.8,5.0,0,1,0,0,0,1,0,0,1,360000
Hyundai,i20,11,196,2013,144000,1,21.9,1396,88.8,5.0,0,1,0,0,0,1,0,0,1,350000
Maruti,Vitara,20,169,2016,190000,1,24.3,1248,88.5,5.0,0,1,0,0,0,1,0,0,1,791000
Toyota,Innova,28,84,2015,190000,2,12.99,2494,100.6,7.0,0,1,0,0,0,1,0,0,1,950000
Maruti,Swift,20,152,2019,20000,1,28.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,690000
Hyundai,Verna,11,168,2017,40000,2,22.0,1582,126.2,5.0,0,1,0,0,0,1,0,0,1,860000
Maruti,Swift,20,152,2012,100000,1,19.3,1248,73.9,5.0,0,1,0,0,0,1,0,0,1,371000
Tata,Indica,27,82,2008,60000,2,16.8,1405,68.0,5.0,0,1,0,0,0,1,0,0,1,45000
Ford,Fiesta,9,60,2006,201000,1,17.8,1399,68.0,5.0,0,1,0,0,0,1,0,0,1,55000
Volkswagen,Vento,29,164,2011,110000,1,20.54,1598,103.6,5.0,0,1,0,0,0,1,0,0,1,240000
Maruti,Swift,20,152,2014,77215,2,25.2,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,495000
Honda,Jazz,10,85,2015,48228,1,18.7,1199,88.7,5.0,0,0,0,1,1,0,0,0,1,671000
Maruti,Swift,20,152,2017,58559,1,25.2,1248,74.0,5.0,0,1,0,0,1,0,0,0,1,693000
Honda,City,10,35,2016,50856,1,26.0,1498,98.6,5.0,0,1,0,0,1,0,0,0,1,802999
Honda,City,10,35,2017,18300,1,17.8,1497,117.3,5.0,0,0,0,1,0,1,0,0,1,890000
Maruti,Swift,20,152,2015,59292,1,28.4,1248,74.0,5.0,0,1,0,0,1,0,0,0,1,495000
Maruti,Celerio,20,33,2018,10000,1,23.1,998,67.04,5.0,0,0,0,1,1,0,0,1,0,545000
Maruti,Baleno,20,22,2018,21147,1,21.4,1197,83.1,5.0,0,0,0,1,1,0,0,1,0,775000
Honda,City,10,35,2017,69000,1,25.6,1498,97.9,5.0,0,1,0,0,1,0,0,0,1,925000
Mahindra,Marazzo,19,103,2019,10000,1,17.3,1497,121.0,7.0,0,1,0,0,0,1,0,0,1,1450000
Maruti,Swift,20,152,2018,16000,1,28.4,1248,74.0,5.0,0,1,0,0,1,0,0,1,0,790000
Toyota,Innova,28,84,2017,36000,1,13.68,2393,147.8,8.0,0,1,0,0,1,0,0,0,1,1789999
Maruti,Baleno,20,22,2017,37000,1,21.01,1197,81.8,5.0,0,0,0,1,1,0,0,0,1,620000
Maruti,Celerio,20,33,2016,61173,1,27.62,793,47.0,5.0,0,1,0,0,1,0,0,0,1,375000
Audi,A4,2,7,2016,30000,1,18.25,1968,187.74,5.0,0,1,0,0,1,0,0,1,0,2450000
Mahindra,XUV500,19,187,2014,75000,1,15.1,2179,140.0,7.0,0,1,0,0,1,0,0,0,1,850000
Maruti,Baleno,20,22,2017,51000,1,19.56,1197,81.8,5.0,0,0,0,1,1,0,0,1,0,750000
Maruti,Baleno,20,22,2018,17000,1,21.01,1197,81.8,5.0,0,0,0,1,1,0,0,0,1,775000
Maruti,Swift,20,152,2008,100000,2,17.8,1248,75.0,5.0,0,1,0,0,0,1,0,0,1,260000
Audi,A6,2,8,2013,35000,2,17.68,1968,174.33,5.0,0,1,0,0,0,1,0,1,0,2000000
Hyundai,EON,11,47,2017,10000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,0,1,300000
Mahindra,XUV500,19,187,2016,91567,3,16.0,2179,140.0,7.0,0,1,0,0,0,1,0,1,0,1300000
Maruti,Celerio,20,33,2017,50000,1,23.1,998,67.04,5.0,0,0,0,1,0,1,0,0,1,380000
Hyundai,Grand,11,73,2017,60000,1,18.9,1197,81.86,5.0,0,0,0,1,0,1,0,0,1,480000
Maruti,Alto,20,11,2016,35000,2,22.74,796,47.3,5.0,0,0,0,1,0,1,0,0,1,240000
Hyundai,Verna,11,168,2014,33400,1,17.43,1396,105.5,5.0,0,0,0,1,0,1,0,0,1,500000
Maruti,Swift,20,152,2015,36000,1,20.4,1197,83.11,5.0,0,0,0,1,0,1,0,0,1,420000
Ford,Figo,9,61,2011,180000,2,20.0,1399,68.0,5.0,0,1,0,0,0,1,0,0,1,130000
Maruti,Alto,20,11,2012,80000,1,20.92,998,67.1,5.0,0,0,0,1,0,1,0,0,1,110000
Maruti,Alto,20,11,2007,120000,2,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,1,120000
Maruti,Swift,20,152,2017,80000,1,28.4,1248,74.02,5.0,0,1,0,0,0,1,0,1,0,700000
Maruti,Swift,20,152,2018,120000,1,28.4,1248,74.02,5.0,0,1,0,0,0,1,0,0,1,550000
Tata,Indigo,27,83,2014,110000,2,19.09,1405,69.01,5.0,0,1,0,0,0,1,0,0,1,190000
Toyota,Etios,28,58,2018,70000,1,23.59,1364,67.04,5.0,0,1,0,0,0,1,0,0,1,665000
Mahindra,Xylo,19,190,2014,120000,2,14.95,2489,93.7,7.0,0,1,0,0,0,1,0,0,1,445000
Hyundai,i20,11,196,2012,92686,2,21.9,1396,88.76,5.0,0,1,0,0,1,0,0,0,1,340000
Hyundai,Sonata,11,144,2009,180000,1,13.6,1991,142.0,5.0,0,1,0,0,0,1,0,0,1,330000
Tata,Manza,27,102,2012,80000,1,21.02,1248,88.76,5.0,0,1,0,0,0,1,0,0,1,270000
Mahindra,XUV500,19,187,2015,70000,1,16.0,2179,140.0,7.0,0,1,0,0,0,1,0,1,0,1044999
Maruti,Swift,20,152,2009,117000,1,17.8,1248,75.0,5.0,0,1,0,0,0,1,0,0,1,279000
Ford,Aspire,9,15,2018,15000,1,20.4,1194,94.93,5.0,0,0,0,1,0,1,0,0,1,620000
Skoda,Octavia,26,111,2007,100000,2,16.6,1896,122.4,5.0,0,1,0,0,0,1,0,0,1,250000
Hyundai,Verna,11,168,2012,83000,1,15.74,1591,121.3,5.0,0,0,0,1,0,1,0,1,0,475000
Chevrolet,Cruze,4,42,2016,67600,1,14.81,1998,163.7,5.0,0,1,0,0,0,1,0,1,0,750000
Mitsubishi,Pajero,22,115,2015,160000,2,13.5,2477,178.0,7.0,0,1,0,0,0,1,0,0,1,1250000
Hyundai,EON,11,47,2014,80000,2,21.1,814,55.2,5.0,0,0,0,1,0,1,0,0,1,250000
Honda,Amaze,10,12,2013,100000,1,25.8,1498,98.6,5.0,0,1,0,0,0,1,0,0,1,445000
Volkswagen,Jetta,29,86,2010,100000,1,15.0,1896,105.0,5.0,0,1,0,0,0,1,0,0,1,400000
Hyundai,i20,11,196,2010,90000,2,23.0,1396,90.0,5.0,0,1,0,0,0,1,0,0,1,350000
Skoda,Rapid,26,126,2012,140000,1,20.5,1598,103.5,5.0,0,1,0,0,0,1,0,0,1,295000
Maruti,Swift,20,152,2018,25000,1,21.21,1197,81.8,5.0,0,0,0,1,0,1,0,0,1,600000
Toyota,Innova,28,84,2018,20000,1,13.68,2393,147.8,8.0,0,1,0,0,0,1,0,0,1,1650000
Maruti,800,20,4,2012,30000,1,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,1,100000
Ford,Aspire,9,15,2018,13000,1,20.4,1194,94.93,5.0,0,0,0,1,0,1,0,0,1,690000
Hyundai,i20,11,196,2018,42000,1,18.6,1197,81.83,5.0,0,0,0,1,0,1,0,0,1,710000
Hyundai,EON,11,47,2018,10000,2,20.3,998,68.05,5.0,0,0,0,1,0,1,0,0,1,350000
Maruti,Alto,20,11,2012,13000,1,20.92,998,67.1,5.0,0,0,0,1,0,1,0,0,1,220000
Renault,Triber,25,161,2019,6500,1,20.0,999,72.0,7.0,0,0,0,1,0,1,0,0,1,700000
Hyundai,EON,11,47,2013,49500,2,21.1,814,55.2,5.0,0,0,0,1,0,1,0,0,1,198000
Hyundai,i20,11,196,2011,50000,1,23.0,1396,90.0,5.0,0,1,0,0,0,1,0,0,1,350000
Tata,Indigo,27,83,2011,175000,2,23.57,1396,70.0,5.0,0,1,0,0,0,1,0,0,1,210000
Tata,Indigo,27,83,2011,175000,2,23.03,1396,69.0,5.0,0,1,0,0,0,1,0,0,1,210000
Maruti,Ritz,20,129,2014,110000,3,23.2,1248,73.94,5.0,0,1,0,0,0,1,0,0,1,375000
Maruti,Swift,20,152,2012,112048,2,17.5,1298,85.8,5.0,0,0,0,1,0,1,0,0,1,380000
Honda,City,10,35,2010,98000,3,17.0,1497,118.0,5.0,0,0,0,1,0,1,0,0,1,360000
Mahindra,XUV500,19,187,2015,41000,1,15.1,2179,140.0,7.0,0,1,0,0,0,1,0,0,1,944999
Chevrolet,Tavera,4,154,2016,120000,1,13.58,2499,72.4,10.0,0,1,0,0,0,1,0,0,1,620000
Toyota,Platinum,28,117,2018,116000,1,23.59,1364,67.05,5.0,0,1,0,0,0,1,0,0,1,780000
Maruti,Swift,20,152,2020,1000,1,21.21,1197,81.8,5.0,0,0,0,1,0,1,0,0,1,445000
Hyundai,Xcent,11,188,2018,15000,1,17.36,1197,81.86,5.0,0,0,0,1,0,1,0,1,0,575000
Maruti,S-Cross,20,132,2018,5000,1,25.1,1248,88.5,5.0,0,1,0,0,0,1,0,0,1,975000
Tata,Tiago,27,158,2019,3500,1,23.84,1199,83.83,5.0,0,0,0,1,0,1,0,0,1,450000
Ford,Figo,9,61,2017,56000,1,25.83,1498,99.0,5.0,0,1,0,0,0,1,0,0,1,495000
Toyota,Innova,28,84,2013,215000,1,12.99,2494,100.0,7.0,0,1,0,0,0,1,0,0,1,830000
Mahindra,XUV500,19,187,2012,40000,1,15.1,2179,140.0,7.0,0,1,0,0,0,1,0,0,1,800000
Maruti,Ritz,20,129,2013,120000,2,23.2,1248,73.94,5.0,0,1,0,0,0,1,0,0,1,300000
Mahindra,Scorpio,19,142,2003,120000,2,10.5,2179,120.0,7.0,0,1,0,0,0,1,0,0,1,200000
Honda,Brio,10,26,2017,30400,1,18.5,1198,86.8,5.0,0,0,0,1,1,0,0,0,1,480000
Honda,BR-V,10,20,2017,24000,1,21.9,1498,98.6,7.0,0,1,0,0,1,0,0,0,1,950000
Honda,BR-V,10,20,2017,30646,1,15.4,1497,117.3,7.0,0,0,0,1,1,0,0,0,1,840000
Hyundai,Verna,11,168,2017,15000,1,23.9,1582,126.2,5.0,0,1,0,0,0,1,0,0,1,800000
Volkswagen,Vento,29,164,2017,50000,1,22.27,1498,108.6,5.0,0,1,0,0,0,1,0,0,1,750000
Hyundai,EON,11,47,2017,34000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,0,1,254999
Maruti,Ertiga,20,56,2016,54000,2,24.52,1248,88.5,7.0,0,1,0,0,0,1,0,0,1,725000
Mercedes-Benz,B,21,19,2016,40000,2,19.7,2143,134.1,5.0,0,1,0,0,0,1,0,1,0,1859000
Chevrolet,Beat,4,23,2012,120000,1,18.6,1199,79.4,5.0,0,0,0,1,0,1,0,0,1,145000
Tata,Nexon,27,109,2018,15000,1,17.0,1198,108.5,5.0,0,0,0,1,0,1,0,0,1,750000
Volkswagen,Ameo,29,13,2017,50000,1,22.0,1498,108.495,5.0,0,1,0,0,0,1,0,1,0,655000
Ford,Figo,9,61,2011,84000,2,20.0,1399,68.0,5.0,0,1,0,0,0,1,0,0,1,210000
Honda,City,10,35,2011,50000,1,17.0,1497,118.0,5.0,0,0,0,1,0,1,0,0,1,450000
Hyundai,Santro,11,140,2019,25000,4,20.3,1086,68.0,5.0,0,0,0,1,0,1,0,1,0,466000
Ford,Figo,9,61,2015,52000,1,25.83,1498,99.0,5.0,0,1,0,0,0,1,0,0,1,580000
Hyundai,Santro,11,140,2019,18500,1,20.3,1086,68.0,5.0,0,0,0,1,0,1,0,0,1,430000
Tata,Indigo,27,83,2012,50000,1,23.03,1396,69.0,5.0,0,1,0,0,0,1,0,0,1,155000
Datsun,RediGO,6,127,2017,35000,1,22.5,999,67.0,5.0,0,0,0,1,0,1,0,0,1,240000
Toyota,Etios,28,58,2016,15500,1,16.78,1496,88.73,5.0,0,0,0,1,0,1,0,0,1,540000
Tata,Indigo,27,83,2013,120000,1,19.09,1396,69.0,5.0,0,1,0,0,0,1,0,0,1,250000
Tata,Indigo,27,83,2012,60000,1,25.0,1396,69.0,5.0,0,1,0,0,0,1,0,0,1,260000
Mahindra,Scorpio,19,142,2011,80000,2,12.05,2179,120.0,9.0,0,1,0,0,0,1,0,0,1,550000
Ford,Ecosport,9,50,2014,43011,1,18.88,999,123.37,5.0,0,0,0,1,1,0,0,0,1,550000
Renault,Duster,25,44,2015,136000,1,19.01,1461,108.45,5.0,0,1,0,0,0,1,0,0,1,600000
Ford,Figo,9,61,2017,15000,1,25.83,1498,99.0,5.0,0,1,0,0,0,1,0,0,1,550000
Mahindra,Bolero,19,24,2011,110000,2,13.6,2523,63.0,7.0,0,1,0,0,0,1,0,0,1,370000
Hyundai,i10,11,195,2008,100000,2,19.81,1086,68.05,5.0,0,0,0,1,0,1,0,0,1,250000
Maruti,Alto,20,11,2005,70000,4,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,1,125000
Tata,Indica,27,82,2010,110000,1,17.0,1405,71.0,5.0,0,1,0,0,0,1,0,0,1,200000
Honda,WR-V,10,170,2017,127991,1,25.5,1498,98.6,5.0,0,1,0,0,1,0,0,0,1,675000
Mitsubishi,Lancer,22,92,1999,198000,2,14.8,1998,68.0,5.0,0,1,0,0,0,1,0,0,1,150000
Tata,Indigo,27,83,2010,65000,1,15.64,1193,64.1,5.0,0,0,0,1,0,1,0,0,1,290000
Maruti,Ciaz,20,34,2018,20000,1,28.09,1248,88.5,5.0,0,1,0,0,0,1,0,0,1,889000
Volkswagen,Ameo,29,13,2016,60000,1,17.0,1198,73.75,5.0,0,0,0,1,0,1,0,0,1,400000
Renault,KWID,25,88,2018,13120,1,25.17,799,53.3,5.0,0,0,0,1,0,1,0,0,1,390000
